num,match
2,<page-footer data-autohide=footer data-bind=autoHide>
2,"<pi-header-component mapped-path=""/gb/en/index"">"
2,"<md-slider md-no-ink min=""0"" max=""180"" md-discrete ng-model=""vn.npatients"" aria-label=""patients-slider"" id=""patients-slider"" style=""width:300px"">"
2,"<loader-spinner sp-radius=""12"" sp-length=""1"" sp-color=""color0"" sp-speed=""2"" sp-width=""5"">"
2,"<amp-auto-ads type=""adsense"" data-ad-client=""ca-pub-1825278004973280"">"
2,"<ng-include src=""'menu/items/content.html'"" ng-repeat=""submenu in [menu.subMenus.help]"">"
2,"<header-search :is-visible=""isSearchOpen"" inline-template>"
2,"<opta-widget data-widget-id=""fixtures"" data-scope-id=""d2b181df-6815-473e-8c6f-a7c51085da4e"" sport=""football"" widget=""fixtures"" load=""false""
                     competition=""7,1,2,11""
                     season=""2018""
                     team=""82""
                     team_filter=""""
                     date_from=""2019-02-14""
                     date_to=""""
                     template=""normal"" live=""false"" show_venue=""true""
                     match_status=""fixture""
                     grouping=""month"" default_nav=""1"" start_on_current=""true""
                     switch_current=""0"" sub_grouping=""date"" show_subgrouping=""true""
                     order_by=""date_ascending"" show_crests=""true"" date_format=""dddd D MMMM YYYY""
                     month_date_format=""MMMM"" competition_naming=""full"" team_naming=""full""
                     pre_match=""false"" show_live=""false"" show_logo=""false"" show_title=""false""
                     breakpoints="""" image_size=""medium"">"
2,"<td-player
  id=""td-player""
  type=""bar""
  autostart=""false""
  station=""WCLKFM""
  renderingmode=""Html5,Flash""
  geotargeting=""false""
  primarycolor=""#bbccdd""
  secondarycolor=""#4a565f""
  highlightcolor=""#5599bb""
  leaderboard=""companionLeaderBoard""
  onappready=""appReady""
  onstreamstart=""onStreamStart""
  onstreamstopped=""onStreamStopped"">"
2,"<ng-include src=""'app/partials/sidebar-toggle-button-open.html'"">"
2,"<category-carousel 
            v-bind:slick-config=""slickConfig"" 
            v-bind:item-count=""9""
            item-class-selector=""CategoryCarousel-item"" 
            show-more-text=""Δείτε περισσότερα"">"
2,"<mip-fixed type=""top"">"
2,"<amp-iframe src=""//www.googletagmanager.com/ns.html?id=GTM-TB25PP""
            height=""0"" width=""0"">"
2,"<ipe-notification-bar :userid=""0"">"
2,"<page-header class=""w-12"" if-not-style-guide>"
2,"<swiper-slide autoplay=""autoplay"" autoplayTimeout=""2000"" loop=""loop"" class=""swiper-slide"" style=""background-image:url(http://looktungnetwork.tatointeractive.com/ltn/admin/farms/p/i/y/2018121911324123.png);background-size:cover;display:flex;"">"
2,"<mehr-link class=\""mehr-link\"" id=\"""" + k + ""\"">"
2,"<footer-wrapper class=""clearfix"">"
2,"<app-root _nghost-sc0="""" ng-version=""6.1.1"">"
2,"<custom-spiderum _nghost-c3="""" ng-version=""4.1.2"">"
2,"<byu-header max-width=""800px"" mobile-max-width=""750px"">"
2,"<section-home id=""home"" class=""screens"">"
2,"<ui-view class=""index-view am-fade"" autoscroll="""">"
2,"<md-button aria-label=""Ir para o topo"" class=""md-fab go-back-topo"" go-back-topo>"
2,"<amp-sidebar id='sidebar'
    layout=""nodisplay""
    side=""right"">"
2,"<nw-input type=""text"" name=""query"" label=""Ihre Suchanfrage""
          icon=""icon-search"" icon-position=""right"" value="""" class=""nw_search-input -with-border"" autocomplete=""off"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-2672579808693803"">"
2,"<noticeable-widget id=""custom-noticeable-widget"" trigger-eye-catching=""false"" class=""custom-badge"" access-token=""SZ0HoHwMxuJNek2pgELu"" project-id=""mv5ojJEqw0q57oo1Nilt"" popup-backdrop=""false"">"
2,<PREVIUS-NEXT BUTTONS-->
2,"<transition-group name=""fade"" mode=""out-in"" v-bind:css=""false"">"
2,"<header-game
                                            :initial-game=""{&quot;uuid&quot;:&quot;qUv-6N0oIhtI7&quot;,&quot;slug&quot;:&quot;qUv-6N0oIhtI7__2019-01-16-1900-vita-hasten-almtuna-is&quot;,&quot;startDateTime&quot;:{&quot;date&quot;:&quot;2019-01-16 19:00:00.000000&quot;,&quot;timezone_type&quot;:1,&quot;timezone&quot;:&quot;+01:00&quot;},&quot;startDate&quot;:&quot;2019-01-16&quot;,&quot;startTime&quot;:&quot;19:00&quot;,&quot;homeTeamResult&quot;:6,&quot;awayTeamResult&quot;:3,&quot;overtime&quot;:false,&quot;penaltyShots&quot;:false,&quot;started&quot;:true,&quot;played&quot;:true,&quot;gameCenterActive&quot;:true,&quot;liveCoverageEnabled&quot;:false,&quot;highlightsCoverageEnabled&quot;:false,&quot;statusString&quot;:&quot;Slut&quot;,&quot;gameState&quot;:&quot;GameEnded&quot;,&quot;roundNumber&quot;:37,&quot;venue&quot;:{},&quot;series&quot;:&quot;HockeyAllsvenskan&quot;,&quot;homeTeamUuid&quot;:&quot;fab8-fab8relgB&quot;,&quot;homeTeamCode&quot;:&quot;VIT&quot;,&quot;homeTeamName&quot;:&quot;Vita H\u00e4sten&quot;,&quot;homeTeamGraphicsLibrary&quot;:&quot;vit1-vit-3fef9&quot;,&quot;awayTeamUuid&quot;:&quot;181c-181cv0b9i&quot;,&quot;awayTeamCode&quot;:&quot;AIS&quot;,&quot;awayTeamName&quot;:&quot;Almtuna&quot;,&quot;awayTeamGraphicsLibrary&quot;:&quot;ais1-ais-0e4dc&quot;,&quot;series_names&quot;:[{&quot;language&quot;:&quot;sv&quot;,&quot;translation&quot;:&quot;HockeyAllsvenskan&quot;},{&quot;language&quot;:&quot;en&quot;,&quot;translation&quot;:&quot;HockeyAllsvenskan&quot;}],&quot;seriesUuid&quot;:&quot;qQ9-594cW8OWD&quot;,&quot;ticket&quot;:&quot;rawurl|https:\/\/vitahasten.ebiljett.nu\/&quot;,&quot;tvInformation&quot;:{&quot;url&quot;:&quot;\/watchgame\/top-module&quot;}}""
                                            game-center-path=""/gamecenter/qUv-6N0oIhtI7__2019-01-16-1900-vita-hasten-almtuna-is""
                                            home-team-logo='""&lt;img src=&quot;/team_graphics/nef_ha/vit1-vit-3fef9/logo_square/30.png&quot; srcset=&quot;/team_graphics/nef_ha/vit1-vit-3fef9/logo_square/45.png 1.5x, /team_graphics/nef_ha/vit1-vit-3fef9/logo_square/60.png 2x, /team_graphics/nef_ha/vit1-vit-3fef9/logo_square/90.png 3x, /team_graphics/nef_ha/vit1-vit-3fef9/logo_square/120.png 4x&quot;/&gt;""'
                                            away-team-logo='""&lt;img src=&quot;/team_graphics/nef_ha/ais1-ais-0e4dc/logo_square/30.png&quot; srcset=&quot;/team_graphics/nef_ha/ais1-ais-0e4dc/logo_square/45.png 1.5x, /team_graphics/nef_ha/ais1-ais-0e4dc/logo_square/60.png 2x, /team_graphics/nef_ha/ais1-ais-0e4dc/logo_square/90.png 3x, /team_graphics/nef_ha/ais1-ais-0e4dc/logo_square/120.png 4x&quot;/&gt;""'
                                            is-today-game=""false""
                                            ticket-url=""https://vitahasten.ebiljett.nu/""
                                                                                            game-date=""Onsdag 16 Januari""
                                                cmore-logo='""<img src=""/r-aab829ba/imgx/cmore-blue-1x-3b0e62.png"" srcset=""
                                    /r-aab829ba/imgx/cmore-blue-2x-1a6f83.png 2x,
                                    /r-aab829ba/imgx/cmore-blue-3x-2e494b.png 3x,
                                    /r-aab829ba/imgx/cmore-blue-4x-fe6f5f.png 4x"">"
2,"<md-dialog class=""hgs-md-dialog  colresponsive"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-5151858727479444"">"
2,"<amp-auto-ads type=""adsense""
data-ad-client=""ca-pub-8994783560456702"">"
2,"<carousel-3d  id=""responsive-slider"" :loop=true  :controls-visible=""true"" :autoplay-timeout=""5000"" :autoplay=""false"">"
2,"<zap-header
    data-team=""false""
    data-has-agent=""false""
    data-team-url=""""
    data-team-name=""""
    data-brand-id=""8""
    data-company-name=""CENTURY 21 Scheetz""
    data-company-id=""4612""
    data-phone=""317.844.5111""
    data-agent-id=""0""
    data-buy-link=""/home-buying-advice""
    data-sell-link=""/home-selling-advice""
    data-drupal-url=""https://cms.zaplabs.com""
    data-retrieve-state=""true""
    
    data-show-custom-pages=""true""
    
    
    
    data-live-chat=""""
    
>"
2,"<inventory-widget base-filter=""year >"
2,"<amp-auto-ads type=""adsense"" data-ad-client=""ca-pub-0843573774237360"">"
2,"<cookie-consent :i18n='{""title"":""Cookies & Richtlinien"",""message"":""Wenn Sie unsere Website weiterhin benutzen, akzeptieren Sie unsere <a href=\""https:\/\/www.kelkoo.de\/unternehmen\/cookie-richtlinie\"">"
2,"<ui-view ng-controller=""appController"" class=""view"">"
2,"<ng-include src=""'modules/common/base/loading-handler/views/core.loading-handler.html'"">"
2,"<amp-img src=""https://108dog.com/market/board/max/015134723490.jpg"" alt="""" style=""border: 1px solid #ccc; padding: 2px;"" width=""220"" height=""220"" layout=""responsive"">"
2,"<amp-ad width=""300"" height=""150"" type=""adsense"" data-ad-client=""ca-pub-8667401020447856"" data-ad-slot=""6428852453"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-0025056737753967"">"
2,"<developers-user-navigation class=""right"">"
2,"<occ-camp-list data-test=""campaign-list"">"
2,"<md-button type=""submit""
        class=""md-raised md-primary form-submit"">"
2,"<cart-message class=""discount-message discount-message--page.navSection"">"
2,"<main-app ng-version=""7.1.3"">"
2,"<td-player
  id=""td-player""
  type=""bar""
  autostart=""false""
  station=""WXXIAM""
  renderingmode=""Html5,Flash""
  geotargeting=""false""
  primarycolor=""#bbccdd""
  secondarycolor=""#4a565f""
  highlightcolor=""#5599bb""
  leaderboard=""companionLeaderBoard""
  onappready=""appReady""
  onstreamstart=""onStreamStart""
  onstreamstopped=""onStreamStopped"">"
2,"<noticia-carta2 class=""nota-slider-grande"" ng-if=""noticias.slider[0]"" noticia=""noticias.slider[0]"" title=""{{ noticias.slider[0].title | html }}"" img=""{{ noticias.slider[0].img | imgResponsive:[600,400,95,60] }}"" url=""{{ noticias.slider[0].url}}"" color=""{{ noticias.slider[0].categories[0][1]}}"" category=""{{ noticias.slider[0].categories[0][0] | html }}"" excerpt=""{{ noticias.slider[0].excerpt | html }}"" metadata=""noticias.slider[0].metadata"">"
2,"<standard-button type=""primary"" @click=""gotoStudy"" v-text=""$t('study')"">"
2,<customer-service v-cloak inline-template>
2,"<doc-guru-popup ng-if=""bodyTest.popup"">"
2,"<bvo-tooltip ref=""ammountTooltip"">"
2,"<template-view dealer_id=""317"" view=""index"">"
2,"<ks-swiper-container swiper=""Loginswiper"" override-parameters=""LoginswiperParam1"">"
2,"<fb-chat
        v-if=""is_https""
        :page-id=""355723484532970""
        :color=""'#a3750a'""
        :logged-in-greeting=""'hello 訂購商品或有染髮相關問題都可以問小編哦'""
        :logged-out-greeting=""'hello 訂購商品或有染髮相關問題都可以問小編哦'""
        :lang-code=""'zh_TW'""
    >"
2,"<amp-analytics config=""https://www.googletagmanager.com/amp.json?id=GTM-T489CS3&gtm.url=SOURCE_URL"" data-credentials=""include"">"
2,"<md-toolbar class=""md-bg-light"" layout=""row"" id=""navbar-main"">"
2,"<compare-mini :config=""config"">"
2,"<flight-search controller-name=""flightSearchController"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-7104498341390099"">"
